Timestamp,Q0,Q1,Q2,Q3,SourceFile,Type
2025-06-22 00:43:04+00:00,0.6442576119064004,-0.4415624265041362,-0.4415624265041362,-0.4415624265041362,attitude_2025-06-16.csv,actual
2025-06-22 01:43:33+00:00,0.6726272071263816,-0.427228525980091,-0.427228525980091,-0.427228525980091,attitude_2025-06-16.csv,actual
2025-06-22 02:44:02+00:00,0.7000408537668567,-0.4122874414197657,-0.4122874414197657,-0.4122874414197657,attitude_2025-06-16.csv,actual
2025-06-22 03:44:31+00:00,0.7264595911133517,-0.3967604073322764,-0.3967604073322764,-0.3967604073322764,attitude_2025-06-16.csv,actual
2025-06-22 04:45:00+00:00,0.7518458724324435,-0.3806694909876098,-0.3806694909876098,-0.3806694909876098,attitude_2025-06-16.csv,actual
2025-06-22 05:45:29+00:00,0.7761636183337822,-0.3640375610542639,-0.3640375610542639,-0.3640375610542639,attitude_2025-06-16.csv,actual
2025-06-22 06:45:58+00:00,0.7993782680466983,-0.3468882550979306,-0.3468882550979306,-0.3468882550979306,attitude_2025-06-16.csv,actual
2025-06-22 07:46:27+00:00,0.821456828538527,-0.3292459459874058,-0.3292459459874058,-0.3292459459874058,attitude_2025-06-16.csv,actual
2025-06-22 08:46:56+00:00,0.8423679214048317,-0.3111357072554799,-0.3111357072554799,-0.3111357072554799,attitude_2025-06-16.csv,actual
2025-06-22 09:47:25+00:00,0.8620818274648991,-0.2925832774640295,-0.2925832774640295,-0.2925832774640295,attitude_2025-06-16.csv,actual
2025-06-22 10:47:54+00:00,0.8805705289991138,-0.2736150236239602,-0.2736150236239602,-0.2736150236239602,attitude_2025-06-16.csv,actual
2025-06-22 11:48:23+00:00,0.8978077495681931,-0.2542579037219864,-0.2542579037219864,-0.2542579037219864,attitude_2025-06-16.csv,actual
2025-06-22 12:48:52+00:00,0.9137689913576816,-0.2345394284075103,-0.2345394284075103,-0.2345394284075103,attitude_2025-06-16.csv,actual
2025-06-22 13:49:21+00:00,0.9284315699946388,-0.214487621894046,-0.214487621894046,-0.214487621894046,attitude_2025-06-16.csv,actual
2025-06-22 14:49:50+00:00,0.9417746467870364,-0.1941309821307536,-0.1941309821307536,-0.1941309821307536,attitude_2025-06-16.csv,actual
2025-06-22 15:50:19+00:00,0.9537792583400384,-0.1734984403006995,-0.1734984403006995,-0.1734984403006995,attitude_2025-06-16.csv,actual
2025-06-22 16:50:48+00:00,0.964428343507084,-0.1526193197033958,-0.1526193197033958,-0.1526193197033958,attitude_2025-06-16.csv,actual
2025-06-22 17:51:17+00:00,0.9737067676374622,-0.1315232940800541,-0.1315232940800541,-0.1315232940800541,attitude_2025-06-16.csv,actual
2025-06-22 18:51:46+00:00,0.9816013440859208,-0.1102403454407896,-0.1102403454407896,-0.1102403454407896,attitude_2025-06-16.csv,actual
2025-06-22 19:52:15+00:00,0.9881008529537372,-0.0888007214537078,-0.0888007214537078,-0.0888007214537078,attitude_2025-06-16.csv,actual
2025-06-22 20:52:44+00:00,0.9931960570346202,-0.0672348924564306,-0.0672348924564306,-0.0672348924564306,attitude_2025-06-16.csv,actual
2025-06-22 21:53:13+00:00,0.996879714942774,-0.0455735081511671,-0.0455735081511671,-0.0455735081511671,attitude_2025-06-16.csv,actual
2025-06-22 22:53:42+00:00,0.999146591404473,-0.0238473540448628,-0.0238473540448628,-0.0238473540448628,attitude_2025-06-16.csv,actual
2025-06-22 23:54:11+00:00,0.999993464698516,-0.0020873076963442,-0.0020873076963442,-0.0020873076963442,attitude_2025-06-16.csv,actual
